Source_File,Date_Added,Supermarket,Product_Category,Product_ID,Product_Name,Brand,Product_Price,Price_Per_Unit,Weight_g,Price_Per_kg,Energy_kcal_100_g,Fats_In_Product_g,Carbs_In_Product_g,Sugars_In_Product_g,Protein_In_Product_g,Salt_In_Product_g
isey-skyr-perzik-140-g-603211ZK.html,2026-06-26,Jumbo,Yoghurt,603211ZK,Ísey_Skyr_Perzik_140_g,Ísey,1.9,13.5,140.0,13.6,71.7,,5.7,,12.5,0.2
isey-skyr-perzik-400-g-634022CUP.html,2026-06-26,Jumbo,Yoghurt,634022CUP,Ísey_Skyr_Perzik_400_g,Ísey,3.0,7.5,399.7,7.5,70.5,,15.6,,35.6,0.6
isey-skyr-toffee-140g-578249ZK.html,2026-06-26,Jumbo,Yoghurt,578249ZK,Ísey_Skyr_Toffee_140g,Ísey,1.9,13.5,140.0,13.6,71.2,,5.3,,12.7,0.3
isey-skyr-toffee-578249DSL.html,2026-06-26,Jumbo,Yoghurt,578249DSL,Ísey_Skyr_Toffee,Ísey,15.1,13.5,1120.0,13.5,71.2,,42.6,,101.9,2.4
isey-skyr-vanille-140g-578871DSL.html,2026-06-26,Jumbo,Yoghurt,578871DSL,Ísey_Skyr_Vanille_140g,Ísey,15.1,13.5,1120.0,13.5,71.0,,40.3,,104.2,1.5
isey-skyr-vanille-140g-578871ZK.html,2026-06-26,Jumbo,Yoghurt,578871ZK,Ísey_Skyr_Vanille_140g,Ísey,1.9,13.5,140.0,13.6,71.0,,5.0,,13.0,0.2
jumbo-biologisch-halfvolle-biogarde-stand-500-g-221284BKR.html,2026-06-26,Jumbo,Yoghurt,221284BKR,Jumbo_Biologisch_Halfvolle_Biogarde_Stand_500_g,Jumbo,1.5,3.0,500.0,3.0,49.5,7.5,22.5,22.5,22.0,0.8
jumbo-biologisch-magere-yoghurt-1-l-420597PAK.html,2026-06-26,Jumbo,Yoghurt,420597PAK,Jumbo_Biologisch_Magere_Yoghurt_1_L,Jumbo,1.5,1.5,1000.0,1.5,37.3,3.0,40.0,40.0,45.0,1.1
jumbo-biologisch-volle-biogarde-roer-500-g-221285BKR.html,2026-06-26,Jumbo,Yoghurt,221285BKR,Jumbo_Biologisch_Volle_Biogarde_Roer_500_g,Jumbo,1.6,3.2,500.0,3.2,59.5,17.5,17.5,17.5,17.5,0.5
jumbo-biologisch-volle-yoghurt-1-l-421677PAK.html,2026-06-26,Jumbo,Yoghurt,421677PAK,Jumbo_Biologisch_Volle_Yoghurt_1_L,Jumbo,1.8,1.8,1000.0,1.8,55.0,30.0,34.0,34.0,36.0,1.0
jumbo-biologische-halfvolle-yoghurt-1-l-420600PAK.html,2026-06-26,Jumbo,Yoghurt,420600PAK,Jumbo_Biologische_Halfvolle_Yoghurt_1_L,Jumbo,1.6,1.6,1000.0,1.6,50.2,15.0,43.0,43.0,42.0,
jumbo-griekse-yoghurt-biologisch-10-vet-1-kg-428574EM.html,2026-06-26,Jumbo,Yoghurt,428574EM,Jumbo_Griekse_Yoghurt_Biologisch_10%_Vet_1_kg,Jumbo,3.0,3.0,1000.0,3.0,123.8,100.0,42.0,42.0,45.0,1.0
jumbo-lekker-vrij-van-lactose-magere-yoghurt-1-l-332210PAK.html,2026-06-26,Jumbo,Yoghurt,332210PAK,Jumbo_Lekker_Vrij_van_Lactose_Magere_Yoghurt_1_L,Jumbo,2.0,2.0,1000.0,2.0,33.7,1.0,40.0,40.0,41.0,1.0
jumbo-yoghurt-griekse-stijl-10-vet-150g-581871CUP.html,2026-06-26,Jumbo,Yoghurt,581871CUP,Jumbo_Yoghurt_Griekse_Stijl_10%_vet_150g,Jumbo,0.8,5.3,149.9,5.3,119.3,15.0,5.4,5.4,6.0,0.2
jumbo-yoghurt-griekse-stijl-naturel-4-x-150-g-738866PAK.html,2026-06-26,Jumbo,Yoghurt,738866PAK,Jumbo_Yoghurt_Griekse_Stijl_Naturel_4_x_150_g,Jumbo,2.0,3.3,599.4,3.3,118.1,59.9,25.8,25.8,18.0,0.5
katharos-yoghurt-griekse-stijl-naturel-500-g-158329BKR.html,2026-06-26,Jumbo,Yoghurt,158329BKR,Katharos_Yoghurt_Griekse_Stijl_Naturel_500_g,Katharos,2.0,4.0,500.0,4.0,119.5,50.0,21.0,21.0,17.5,0.5
magere-yoghurt-1-l-619617PAK.html,2026-06-26,Jumbo,Yoghurt,619617PAK,Magere_yoghurt_1_L,Magere,0.8,0.8,1000.0,0.8,37.0,1.0,41.0,41.0,48.0,1.5
melkunie-breaker-banaan-yoghurt-6-x-200-g-577739TRL.html,2026-06-26,Jumbo,Yoghurt,577739TRL,Melkunie_Breaker_Banaan_Yoghurt_6_x_200_g,Melkunie,9.5,8.0,1200.0,7.9,88.2,36.0,132.0,114.0,37.2,1.1
"melkunie-breaker-drinkyoghurt-aardbei-0,5-vet-350-ml-680671FLS.html",2026-06-26,Jumbo,Yoghurt,680671FLS,"Melkunie_Breaker_Drinkyoghurt_Aardbei_0,5%_Vet_350_ml",Melkunie,1.7,4.8,349.9,4.9,55.0,1.7,29.4,28.0,11.5,0.3
"melkunie-breaker-drinkyoghurt-mango-banaan-0,5-vet-350-ml-680585FLS.html",2026-06-26,Jumbo,Yoghurt,680585FLS,"Melkunie_Breaker_Drinkyoghurt_Mango_Banaan_0,5%_Vet_350_ml",Melkunie,1.7,4.8,349.9,4.9,54.5,1.7,29.4,28.0,11.5,0.3
melkunie-breaker-original-yoghurt-aardbei-6-x-200-g-577752TRL.html,2026-06-26,Jumbo,Yoghurt,577752TRL,Melkunie_Breaker_Original_Yoghurt_Aardbei_6_x_200_g,Melkunie,9.5,8.0,1200.0,7.9,90.6,36.0,144.0,132.0,37.2,1.4
melkunie-breaker-originals-aardbei-yoghurt-200-g-577752TUB.html,2026-06-26,Jumbo,Yoghurt,577752TUB,Melkunie_Breaker_Originals_Aardbei_Yoghurt_200_g,Melkunie,1.6,8.0,200.0,8.0,90.6,6.0,24.0,22.0,6.2,0.2
melkunie-breaker-originals-banaan-yoghurt-200-g-577739TUB.html,2026-06-26,Jumbo,Yoghurt,577739TUB,Melkunie_Breaker_Originals_Banaan_Yoghurt_200_g,Melkunie,1.6,8.0,200.0,8.0,88.2,6.0,22.0,19.0,6.2,0.2
melkunie-breaker-originals-kers-yoghurt-met-zonnebloempitten-200-g-577757TUB.html,2026-06-26,Jumbo,Yoghurt,577757TUB,Melkunie_Breaker_Originals_Kers_Yoghurt_met_zonnebloempitten_200_g,Melkunie,1.6,8.0,200.0,8.0,96.6,8.0,22.0,18.4,7.2,0.2
melkunie-breaker-originals-perzik-yoghurt-met-zonnebloempitten-200-g-577800TUB.html,2026-06-26,Jumbo,Yoghurt,577800TUB,Melkunie_Breaker_Originals_Perzik_Yoghurt_met_zonnebloempitten_200_g,Melkunie,1.6,8.0,200.0,8.0,96.8,8.0,22.0,18.4,7.2,0.2
melkunie-breaker-originals-vanille-yoghurt-200-g-577771TUB.html,2026-06-26,Jumbo,Yoghurt,577771TUB,Melkunie_Breaker_Originals_Vanille_Yoghurt_200_g,Melkunie,1.6,8.0,200.0,8.0,89.9,6.2,24.0,20.0,,0.2
melkunie-breaker-specials-appeltaart-yoghurt-200-g-613159ZK.html,2026-06-26,Jumbo,Yoghurt,613159ZK,Melkunie_Breaker_Specials_Appeltaart_Yoghurt_200_g,Melkunie,1.7,8.4,200.0,8.5,90.6,6.2,24.0,22.0,6.4,0.2
melkunie-breaker-specials-cheesecake-framboos-yoghurt-200-g-577754ZK.html,2026-06-26,Jumbo,Yoghurt,577754ZK,Melkunie_Breaker_Specials_Cheesecake_framboos_Yoghurt_200_g,Melkunie,1.7,8.4,200.0,8.5,89.4,6.0,22.0,20.0,6.4,0.2
melkunie-breaker-specials-lemon-cheesecake-yoghurt-200-g-680581ZK.html,2026-06-26,Jumbo,Yoghurt,680581ZK,Melkunie_Breaker_Specials_Lemon_Cheesecake_Yoghurt_200_g,Melkunie,1.7,8.4,200.0,8.5,91.1,6.4,24.0,22.0,6.4,0.3
melkunie-breaker-specials-stracciatella-yoghurt-200-g-577770ZK.html,2026-06-26,Jumbo,Yoghurt,577770ZK,Melkunie_Breaker_Specials_Stracciatella_Yoghurt_200_g,Melkunie,1.7,8.4,200.0,8.5,100.9,8.0,24.0,22.0,6.4,0.2
melkunie-breaker-vanille-yoghurt-6-x-200-g-577771TRL.html,2026-06-26,Jumbo,Yoghurt,577771TRL,Melkunie_Breaker_Vanille_Yoghurt_6_x_200_g,Melkunie,9.5,8.0,1200.0,7.9,89.9,37.2,144.0,120.0,,1.2
melkunie-breaker-zero-aardbei-yoghurt-200-g-603218ZK.html,2026-06-26,Jumbo,Yoghurt,603218ZK,Melkunie_Breaker_Zero_Aardbei_Yoghurt_200_g,Melkunie,1.7,8.4,200.0,8.5,64.1,6.0,13.4,7.8,6.4,0.2
melkunie-breaker-zero-banaan-yoghurt-200-g-603223ZK.html,2026-06-26,Jumbo,Yoghurt,603223ZK,Melkunie_Breaker_Zero_Banaan_Yoghurt_200_g,Melkunie,1.7,8.4,200.0,8.5,66.7,6.0,14.6,9.0,6.6,0.2
melkunie-breaker-zero-peach-yoghurt-200-g-685859ZK.html,2026-06-26,Jumbo,Yoghurt,685859ZK,Melkunie_Breaker_Zero_Peach_Yoghurt_200_g,Melkunie,1.7,8.4,200.0,8.5,63.3,6.0,13.6,8.0,6.4,0.2
optimel-magere-yoghurt-aardbei-0-vet-1l-62067PAK.html,2026-06-26,Jumbo,Yoghurt,62067PAK,Optimel_Magere_Yoghurt_Aardbei_0%_Vet_1L,Optimel,2.6,2.6,1000.0,2.6,36.8,0.0,47.0,34.0,33.0,1.4
optimel-magere-yoghurt-bosvruchten-0-vet-1l-62066PAK.html,2026-06-26,Jumbo,Yoghurt,62066PAK,Optimel_Magere_Yoghurt_Bosvruchten_0%_Vet_1L,Optimel,2.5,2.5,1000.0,2.5,37.8,0.0,48.0,36.0,34.0,1.2
optimel-magere-yoghurt-perzik-passievrucht-0-vet-1l-62068PAK.html,2026-06-26,Jumbo,Yoghurt,62068PAK,Optimel_Magere_Yoghurt_Perzik_Passievrucht_0%_Vet_1L,Optimel,2.5,2.5,1000.0,2.5,37.0,0.0,49.0,36.0,33.0,1.2
optimel-magere-yoghurt-vanille-0-vet-1l-62069PAK.html,2026-06-26,Jumbo,Yoghurt,62069PAK,Optimel_Magere_Yoghurt_Vanille_0%_Vet_1L,Optimel,2.5,2.5,1000.0,2.5,35.1,0.0,43.0,32.0,33.0,1.2
optimel-vezels-yoghurt-aardbei-bosbes-0-vet-450-g-736149CUP.html,2026-06-26,Jumbo,Yoghurt,736149CUP,Optimel_Vezels_Yoghurt_Aardbei_Bosbes_0%_Vet_450_g,Optimel,2.5,5.5,450.3,5.6,56.2,0.0,27.0,15.8,20.3,0.9
optimel-vezels-yoghurt-mango-kiwi-banaan-0-vet-450-g-736148CUP.html,2026-06-26,Jumbo,Yoghurt,736148CUP,Optimel_Vezels_Yoghurt_Mango_Kiwi_Banaan_0%_Vet_450_g,Optimel,2.5,5.5,450.3,5.6,56.2,0.0,27.0,17.1,20.3,0.8
optimel-yoghurt-framboos-granaatappel-0-vet-limited-edition-1l-64064PAK.html,2026-06-26,Jumbo,Yoghurt,64064PAK,Optimel_Yoghurt_Framboos_Granaatappel_0%_Vet_Limited_Edition_1L,Optimel,2.7,2.7,1000.0,2.7,39.4,0.0,53.0,41.0,34.0,1.2
pur-natur-bio-yoghurt-750-g-376103CUP.html,2026-06-26,Jumbo,Yoghurt,376103CUP,Pur_Natur_Bio_Yoghurt_750_g,Pur,2.8,3.7,750.7,3.7,66.9,29.3,34.5,34.5,25.5,1.0
volle-yoghurt-1-l-619640PAK.html,2026-06-26,Jumbo,Yoghurt,619640PAK,Volle_Yoghurt_1_L,Volle,1.4,1.4,1000.0,1.4,62.1,30.0,41.0,41.0,46.0,1.4
xxl-nutrition-fit-yoghurt-granola-aardbei-200g-660840CUP.html,2026-06-26,Jumbo,Yoghurt,660840CUP,XXL_Nutrition_Fit_Yoghurt_Granola_Aardbei_200g,XXL,2.0,10.0,200.0,10.0,84.4,3.0,14.8,8.4,20.0,0.2
xxl-nutrition-fit-yoghurt-granola-vanille-200g-660843CUP.html,2026-06-26,Jumbo,Yoghurt,660843CUP,XXL_Nutrition_Fit_Yoghurt_Granola_Vanille_200g,XXL,2.0,10.0,200.0,10.0,83.2,3.0,14.2,8.0,20.0,0.2
zuivelhoeve-boer-n-yoghurt-aardbei-750-g-551002EM.html,2026-06-26,Jumbo,Yoghurt,551002EM,Zuivelhoeve_Boer'n_yoghurt®_Aardbei_750_g,Zuivelhoeve,3.0,4.0,749.4,4.0,87.5,26.2,71.2,,32.2,1.1
zuivelhoeve-boer-n-yoghurt-aardbei-muesli-170-g-578076CUP.html,2026-06-26,Jumbo,Yoghurt,578076CUP,Zuivelhoeve_Boer'n_yoghurt®_Aardbei_&_Muesli_170_g,Zuivelhoeve,1.9,11.1,170.0,11.2,130.0,8.3,27.2,,8.3,0.4
zuivelhoeve-boer-n-yoghurt-bosvruchten-750-g-551003EM.html,2026-06-26,Jumbo,Yoghurt,551003EM,Zuivelhoeve_Boer'n_yoghurt®_Bosvruchten_750_g,Zuivelhoeve,3.0,4.0,749.4,4.0,86.5,27.0,66.7,,33.0,1.1
zuivelhoeve-boer-n-yoghurt-bosvruchten-muesli-170-g-578077CUP.html,2026-06-26,Jumbo,Yoghurt,578077CUP,Zuivelhoeve_Boer'n_yoghurt®_Bosvruchten_&_Muesli_170_g,Zuivelhoeve,1.9,11.1,170.0,11.2,129.5,8.3,27.2,,8.0,0.4
zuivelhoeve-boer-n-yoghurt-naturel-muesli-170-g-578070CUP.html,2026-06-26,Jumbo,Yoghurt,578070CUP,Zuivelhoeve_Boer'n_yoghurt®_Naturel_&_Muesli_170_g,Zuivelhoeve,1.9,11.1,170.0,11.2,107.1,9.0,15.1,8.0,9.5,0.4
zuivelhoeve-boer-n-yoghurt-vanille-750-g-594215EM.html,2026-06-26,Jumbo,Yoghurt,594215EM,Zuivelhoeve_Boer'n_yoghurt®_Vanille_750_g,Zuivelhoeve,3.0,4.0,749.4,4.0,93.2,26.2,82.4,,32.2,1.1
zuivelhoeve-boer-n-yoghurt-vanille-muesli-170-g-578075CUP.html,2026-06-26,Jumbo,Yoghurt,578075CUP,Zuivelhoeve_Boer'n_yoghurt®_Vanille_&_Muesli_170_g,Zuivelhoeve,1.9,11.1,170.0,11.2,133.6,8.3,28.9,,8.3,0.4
